Location,Timestamp,Irradiance (W/m2),System temperature (C),Nearest BOM station temperature (C),PV Yield (kWh)
Sutherland (NSW),2014-08-14 20:00:00 +1000,0.0,0.0,7.2,
Sutherland (NSW),2014-08-14 21:00:00 +1000,0.0,0.0,7.3,
Sutherland (NSW),2014-08-14 22:00:00 +1000,0.0,0.0,7.4,
Sutherland (NSW),2014-08-14 23:00:00 +1000,0.0,0.0,7.4,
Sutherland (NSW),2014-08-15 01:00:00 +1000,0.0,0.0,6.8,
Sutherland (NSW),2014-08-15 02:00:00 +1000,0.0,0.0,6.2,
Sutherland (NSW),2014-08-15 03:00:00 +1000,0.0,0.0,5.8,
Sutherland (NSW),2014-08-15 04:00:00 +1000,0.0,0.0,5.4,
Sutherland (NSW),2014-08-15 05:00:00 +1000,0.0,0.0,5.1,
Sutherland (NSW),2014-08-15 06:00:00 +1000,0.0,0.0,4.9,
Sutherland (NSW),2014-08-15 07:00:00 +1000,5.34,0.0,6.9,0.0
Sutherland (NSW),2014-08-15 08:00:00 +1000,185.804,0.0,10.9,0.842
Sutherland (NSW),2014-08-15 09:00:00 +1000,432.98,0.0,14.7,2.266
Sutherland (NSW),2014-08-15 10:00:00 +1000,607.283,0.0,16.4,2.768
Sutherland (NSW),2014-08-15 11:00:00 +1000,613.54,0.0,17.7,3.025
Sutherland (NSW),2014-08-15 12:00:00 +1000,269.569,0.0,17.6,1.35
Sutherland (NSW),2014-08-15 13:00:00 +1000,191.651,0.0,16.7,0.668
Sutherland (NSW),2014-08-15 14:00:00 +1000,689.961,0.0,16.1,3.382
Sutherland (NSW),2014-08-15 15:00:00 +1000,381.791,0.0,15.8,2.344
Sutherland (NSW),2014-08-15 16:00:00 +1000,271.275,0.0,14.6,1.421
Sutherland (NSW),2014-08-15 17:00:00 +1000,141.413,0.0,13.0,0.411
Sutherland (NSW),2014-08-15 18:00:00 +1000,15.673,0.0,11.3,0.0
Sutherland (NSW),2014-08-15 19:00:00 +1000,0.0,0.0,11.0,
Sutherland (NSW),2014-08-15 20:00:00 +1000,0.0,0.0,8.5,
Sutherland (NSW),2014-08-15 21:00:00 +1000,0.0,0.0,7.4,
Sutherland (NSW),2014-08-15 22:00:00 +1000,0.0,0.0,7.4,
Sutherland (NSW),2014-08-15 23:00:00 +1000,0.0,0.0,6.3,
Sutherland (NSW),2014-08-16 01:00:00 +1000,0.0,0.0,6.0,
Sutherland (NSW),2014-08-16 02:00:00 +1000,0.0,0.0,4.5,
Sutherland (NSW),2014-08-16 03:00:00 +1000,0.0,0.0,4.2,
Sutherland (NSW),2014-08-16 04:00:00 +1000,0.0,0.0,5.1,
Sutherland (NSW),2014-08-16 05:00:00 +1000,0.0,0.0,3.8,
Sutherland (NSW),2014-08-16 06:00:00 +1000,0.0,0.0,4.8,
Sutherland (NSW),2014-08-16 07:00:00 +1000,1.018,0.0,8.3,0.0
Sutherland (NSW),2014-08-16 08:00:00 +1000,84.204,0.0,10.0,0.208
Sutherland (NSW),2014-08-16 09:00:00 +1000,82.928,0.0,12.6,0.354
Sutherland (NSW),2014-08-16 10:00:00 +1000,272.789,0.0,15.3,1.333
Sutherland (NSW),2014-08-16 11:00:00 +1000,220.129,0.0,15.6,0.925
Sutherland (NSW),2014-08-16 12:00:00 +1000,185.497,0.0,16.1,0.891
Sutherland (NSW),2014-08-16 13:00:00 +1000,157.303,0.0,16.3,0.749
Sutherland (NSW),2014-08-16 14:00:00 +1000,235.458,0.0,16.0,1.132
Sutherland (NSW),2014-08-16 15:00:00 +1000,209.556,0.0,15.5,0.703
Sutherland (NSW),2014-08-16 16:00:00 +1000,129.386,0.0,14.8,0.59
Sutherland (NSW),2014-08-16 17:00:00 +1000,52.922,0.0,14.3,0.208
Sutherland (NSW),2014-08-16 18:00:00 +1000,0.0,0.0,13.6,0.03
Sutherland (NSW),2014-08-16 19:00:00 +1000,0.0,0.0,13.0,
Sutherland (NSW),2014-08-16 20:00:00 +1000,0.048,0.0,13.3,
Sutherland (NSW),2014-08-16 21:00:00 +1000,0.0,0.0,13.3,
Sutherland (NSW),2014-08-16 22:00:00 +1000,0.0,0.0,12.9,
Sutherland (NSW),2014-08-16 23:00:00 +1000,0.0,0.0,12.6,
Sutherland (NSW),2014-08-17 01:00:00 +1000,0.0,0.0,12.6,
Sutherland (NSW),2014-08-17 02:00:00 +1000,0.0,0.0,12.9,
Sutherland (NSW),2014-08-17 03:00:00 +1000,0.0,0.0,13.0,
Sutherland (NSW),2014-08-17 04:00:00 +1000,0.0,0.0,12.9,
Sutherland (NSW),2014-08-17 05:00:00 +1000,0.0,0.0,12.8,
Sutherland (NSW),2014-08-17 06:00:00 +1000,0.0,0.0,12.8,
Sutherland (NSW),2014-08-17 07:00:00 +1000,0.003,0.0,13.3,
Sutherland (NSW),2014-08-17 08:00:00 +1000,6.377,0.0,13.6,0.015
Sutherland (NSW),2014-08-17 09:00:00 +1000,44.808,0.0,13.8,0.085
Sutherland (NSW),2014-08-17 10:00:00 +1000,57.768,0.0,14.1,0.208
Sutherland (NSW),2014-08-17 11:00:00 +1000,48.855,0.0,12.4,0.134
Sutherland (NSW),2014-08-17 12:00:00 +1000,63.872,0.0,13.0,0.225
Sutherland (NSW),2014-08-17 13:00:00 +1000,80.139,0.0,14.7,0.314
Sutherland (NSW),2014-08-17 14:00:00 +1000,568.318,0.0,14.5,2.868
Sutherland (NSW),2014-08-17 15:00:00 +1000,259.477,0.0,14.2,1.263
Sutherland (NSW),2014-08-17 16:00:00 +1000,123.764,0.0,13.6,0.502
Sutherland (NSW),2014-08-17 17:00:00 +1000,37.391,0.0,13.0,0.125
Sutherland (NSW),2014-08-17 18:00:00 +1000,0.0,0.0,12.7,0.021
Sutherland (NSW),2014-08-17 19:00:00 +1000,0.0,0.0,11.7,
Sutherland (NSW),2014-08-17 20:00:00 +1000,0.0,0.0,11.4,
Sutherland (NSW),2014-08-17 21:00:00 +1000,0.0,0.0,11.2,
Sutherland (NSW),2014-08-17 22:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-17 23:00:00 +1000,0.098,0.0,11.6,
Sutherland (NSW),2014-08-18 01:00:00 +1000,0.0,0.0,11.1,
Sutherland (NSW),2014-08-18 02:00:00 +1000,0.0,0.0,11.1,
Sutherland (NSW),2014-08-18 03:00:00 +1000,0.0,0.0,11.5,
Sutherland (NSW),2014-08-18 04:00:00 +1000,0.0,0.0,11.3,
Sutherland (NSW),2014-08-18 05:00:00 +1000,0.0,0.0,11.2,
Sutherland (NSW),2014-08-18 06:00:00 +1000,0.0,0.0,11.2,
Sutherland (NSW),2014-08-18 07:00:00 +1000,0.0,0.0,12.9,
Sutherland (NSW),2014-08-18 08:00:00 +1000,3.355,0.0,13.1,0.0
Sutherland (NSW),2014-08-18 09:00:00 +1000,18.45,0.0,13.0,0.031
Sutherland (NSW),2014-08-18 10:00:00 +1000,46.11,0.0,12.9,0.201
Sutherland (NSW),2014-08-18 11:00:00 +1000,65.164,0.0,13.2,0.238
Sutherland (NSW),2014-08-18 12:00:00 +1000,107.391,0.0,12.9,0.464
Sutherland (NSW),2014-08-18 13:00:00 +1000,128.907,0.0,14.0,0.584
Sutherland (NSW),2014-08-18 14:00:00 +1000,128.178,0.0,14.2,1.268
Sutherland (NSW),2014-08-18 15:00:00 +1000,192.928,0.0,13.3,0.773
Sutherland (NSW),2014-08-18 16:00:00 +1000,50.941,0.0,13.0,0.19
Sutherland (NSW),2014-08-18 17:00:00 +1000,34.183,0.0,12.5,0.12
Sutherland (NSW),2014-08-18 18:00:00 +1000,0.0,0.0,12.0,0.0
Sutherland (NSW),2014-08-18 19:00:00 +1000,0.0,0.0,12.0,
Sutherland (NSW),2014-08-18 20:00:00 +1000,0.0,0.0,12.1,
Sutherland (NSW),2014-08-18 21:00:00 +1000,0.0,0.0,12.2,
Sutherland (NSW),2014-08-18 22:00:00 +1000,0.0,0.0,12.1,
Sutherland (NSW),2014-08-18 23:00:00 +1000,0.0,0.0,12.0,
Sutherland (NSW),2014-08-19 01:00:00 +1000,0.0,0.0,12.5,
Sutherland (NSW),2014-08-19 02:00:00 +1000,0.0,0.0,11.9,
Sutherland (NSW),2014-08-19 03:00:00 +1000,0.0,0.0,12.6,
Sutherland (NSW),2014-08-19 04:00:00 +1000,0.0,0.0,12.4,
Sutherland (NSW),2014-08-19 05:00:00 +1000,0.0,0.0,12.9,
Sutherland (NSW),2014-08-19 06:00:00 +1000,0.0,0.0,12.8,
Sutherland (NSW),2014-08-19 07:00:00 +1000,4.861,0.0,12.9,0.0
Sutherland (NSW),2014-08-19 08:00:00 +1000,33.556,0.0,13.3,0.109
Sutherland (NSW),2014-08-19 09:00:00 +1000,81.549,0.0,15.2,0.63
Sutherland (NSW),2014-08-19 10:00:00 +1000,499.32,0.0,16.7,2.461
Sutherland (NSW),2014-08-19 11:00:00 +1000,515.359,0.0,16.9,2.506
Sutherland (NSW),2014-08-19 12:00:00 +1000,640.163,0.0,14.1,3.166
Sutherland (NSW),2014-08-19 13:00:00 +1000,74.621,0.0,12.9,0.304
Sutherland (NSW),2014-08-19 14:00:00 +1000,170.268,0.0,13.2,0.824
Sutherland (NSW),2014-08-19 15:00:00 +1000,185.632,0.0,12.7,0.731
Sutherland (NSW),2014-08-19 16:00:00 +1000,100.945,0.0,13.1,0.46
Sutherland (NSW),2014-08-19 17:00:00 +1000,11.993,0.0,12.7,0.02
Sutherland (NSW),2014-08-19 18:00:00 +1000,0.0,0.0,12.9,0.0
Sutherland (NSW),2014-08-19 19:00:00 +1000,0.0,0.0,12.7,
Sutherland (NSW),2014-08-19 20:00:00 +1000,0.0,0.0,12.4,
Sutherland (NSW),2014-08-19 21:00:00 +1000,0.0,0.0,12.0,
Sutherland (NSW),2014-08-19 22:00:00 +1000,0.0,0.0,11.1,
Sutherland (NSW),2014-08-19 23:00:00 +1000,0.0,0.0,9.9,
Sutherland (NSW),2014-08-20 01:00:00 +1000,0.0,0.0,8.6,
Sutherland (NSW),2014-08-20 02:00:00 +1000,0.0,0.0,9.0,
Sutherland (NSW),2014-08-20 03:00:00 +1000,0.0,0.0,8.7,
Sutherland (NSW),2014-08-20 04:00:00 +1000,0.0,0.0,9.3,
Sutherland (NSW),2014-08-20 05:00:00 +1000,0.0,0.0,9.3,
Sutherland (NSW),2014-08-20 06:00:00 +1000,0.0,0.0,9.5,
Sutherland (NSW),2014-08-20 07:00:00 +1000,1.745,0.0,10.5,0.004
Sutherland (NSW),2014-08-20 08:00:00 +1000,101.138,0.0,12.4,0.473
Sutherland (NSW),2014-08-20 09:00:00 +1000,372.418,0.0,13.6,1.877
Sutherland (NSW),2014-08-20 10:00:00 +1000,502.66,0.0,14.4,2.522
Sutherland (NSW),2014-08-20 11:00:00 +1000,267.467,0.0,15.3,1.284
Sutherland (NSW),2014-08-20 12:00:00 +1000,410.235,0.0,15.3,2.067
Sutherland (NSW),2014-08-20 13:00:00 +1000,624.105,0.0,14.9,3.07
Sutherland (NSW),2014-08-20 14:00:00 +1000,621.342,0.0,14.5,3.09
Sutherland (NSW),2014-08-20 15:00:00 +1000,577.497,0.0,14.6,2.942
Sutherland (NSW),2014-08-20 16:00:00 +1000,148.444,0.0,13.8,0.719
Sutherland (NSW),2014-08-20 17:00:00 +1000,96.81,0.0,13.1,0.592
Sutherland (NSW),2014-08-20 18:00:00 +1000,20.544,0.0,12.8,0.0
Sutherland (NSW),2014-08-20 19:00:00 +1000,0.0,0.0,12.4,
Sutherland (NSW),2014-08-20 20:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-20 21:00:00 +1000,0.0,0.0,11.5,
Sutherland (NSW),2014-08-20 22:00:00 +1000,0.0,0.0,8.5,
Sutherland (NSW),2014-08-20 23:00:00 +1000,0.0,0.0,11.2,
Sutherland (NSW),2014-08-21 01:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-21 02:00:00 +1000,0.0,0.0,8.9,
Sutherland (NSW),2014-08-21 03:00:00 +1000,0.0,0.0,8.8,
Sutherland (NSW),2014-08-21 04:00:00 +1000,0.0,0.0,8.5,
Sutherland (NSW),2014-08-21 05:00:00 +1000,0.0,0.0,8.2,
Sutherland (NSW),2014-08-21 06:00:00 +1000,0.0,0.0,7.6,
Sutherland (NSW),2014-08-21 07:00:00 +1000,6.719,0.0,9.3,0.0
Sutherland (NSW),2014-08-21 08:00:00 +1000,72.778,0.0,12.6,0.118
Sutherland (NSW),2014-08-21 09:00:00 +1000,306.333,0.0,15.9,1.504
Sutherland (NSW),2014-08-21 10:00:00 +1000,429.245,0.0,14.8,2.121
Sutherland (NSW),2014-08-21 11:00:00 +1000,675.699,0.0,16.2,3.313
Sutherland (NSW),2014-08-21 12:00:00 +1000,810.916,0.0,17.3,3.966
Sutherland (NSW),2014-08-21 13:00:00 +1000,791.072,0.0,16.2,3.903
Sutherland (NSW),2014-08-21 14:00:00 +1000,695.784,0.0,16.3,3.465
Sutherland (NSW),2014-08-21 15:00:00 +1000,554.431,0.0,15.2,2.831
Sutherland (NSW),2014-08-21 16:00:00 +1000,286.638,0.0,14.5,1.511
Sutherland (NSW),2014-08-21 17:00:00 +1000,144.952,0.0,13.0,0.466
Sutherland (NSW),2014-08-21 18:00:00 +1000,22.223,0.0,12.7,0.0
Sutherland (NSW),2014-08-21 19:00:00 +1000,0.0,0.0,12.3,
Sutherland (NSW),2014-08-21 20:00:00 +1000,0.0,0.0,12.0,
Sutherland (NSW),2014-08-21 21:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-21 22:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-21 23:00:00 +1000,0.0,0.0,11.2,
Sutherland (NSW),2014-08-22 01:00:00 +1000,0.0,0.0,11.0,
Sutherland (NSW),2014-08-22 02:00:00 +1000,0.0,0.0,10.5,
Sutherland (NSW),2014-08-22 03:00:00 +1000,0.0,0.0,10.3,
Sutherland (NSW),2014-08-22 04:00:00 +1000,0.0,0.0,9.6,
Sutherland (NSW),2014-08-22 05:00:00 +1000,0.0,0.0,9.3,
Sutherland (NSW),2014-08-22 06:00:00 +1000,0.0,0.0,10.5,
Sutherland (NSW),2014-08-22 07:00:00 +1000,11.19,0.0,11.5,0.007
Sutherland (NSW),2014-08-22 08:00:00 +1000,174.104,0.0,14.4,0.912
Sutherland (NSW),2014-08-22 09:00:00 +1000,462.39,0.0,15.6,2.353
Sutherland (NSW),2014-08-22 10:00:00 +1000,487.556,0.0,16.1,2.378
Sutherland (NSW),2014-08-22 11:00:00 +1000,584.955,0.0,17.7,2.819
Sutherland (NSW),2014-08-22 12:00:00 +1000,640.967,0.0,16.7,3.083
Sutherland (NSW),2014-08-22 13:00:00 +1000,700.799,0.0,17.6,3.405
Sutherland (NSW),2014-08-22 14:00:00 +1000,696.979,0.0,17.3,3.531
Sutherland (NSW),2014-08-22 15:00:00 +1000,535.418,0.0,16.2,2.713
Sutherland (NSW),2014-08-22 16:00:00 +1000,314.438,0.0,15.1,1.676
Sutherland (NSW),2014-08-22 17:00:00 +1000,75.497,0.0,13.6,0.397
Sutherland (NSW),2014-08-22 18:00:00 +1000,1.133,0.0,11.5,0.0
Sutherland (NSW),2014-08-22 19:00:00 +1000,0.0,0.0,11.3,
Sutherland (NSW),2014-08-22 20:00:00 +1000,0.0,0.0,10.7,
Sutherland (NSW),2014-08-22 21:00:00 +1000,0.0,0.0,10.0,
Sutherland (NSW),2014-08-22 22:00:00 +1000,0.0,0.0,9.7,
Sutherland (NSW),2014-08-22 23:00:00 +1000,0.0,0.0,9.3,
Sutherland (NSW),2014-08-23 01:00:00 +1000,0.0,0.0,8.4,
Sutherland (NSW),2014-08-23 02:00:00 +1000,0.0,0.0,8.2,
Sutherland (NSW),2014-08-23 03:00:00 +1000,0.0,0.0,7.9,
Sutherland (NSW),2014-08-23 04:00:00 +1000,0.0,0.0,8.0,
Sutherland (NSW),2014-08-23 05:00:00 +1000,0.0,0.0,8.1,
Sutherland (NSW),2014-08-23 06:00:00 +1000,0.0,0.0,7.9,
Sutherland (NSW),2014-08-23 07:00:00 +1000,6.83,0.0,8.2,0.0
Sutherland (NSW),2014-08-23 08:00:00 +1000,21.948,0.0,11.5,0.051
Sutherland (NSW),2014-08-23 09:00:00 +1000,65.678,0.0,14.2,0.259
Sutherland (NSW),2014-08-23 10:00:00 +1000,170.026,0.0,15.2,0.656
Sutherland (NSW),2014-08-23 11:00:00 +1000,414.908,0.0,17.7,2.092
Sutherland (NSW),2014-08-23 12:00:00 +1000,747.033,0.0,17.5,2.932
Sutherland (NSW),2014-08-23 13:00:00 +1000,277.771,0.0,15.3,1.335
Sutherland (NSW),2014-08-23 14:00:00 +1000,233.614,0.0,15.4,1.123
Sutherland (NSW),2014-08-23 15:00:00 +1000,376.599,0.0,14.5,1.894
Sutherland (NSW),2014-08-23 16:00:00 +1000,116.235,0.0,14.2,0.534
Sutherland (NSW),2014-08-23 17:00:00 +1000,34.098,0.0,13.6,0.113
Sutherland (NSW),2014-08-23 18:00:00 +1000,9.735,0.0,13.5,0.0
Sutherland (NSW),2014-08-23 19:00:00 +1000,0.0,0.0,12.9,
Sutherland (NSW),2014-08-23 20:00:00 +1000,0.0,0.0,12.7,
Sutherland (NSW),2014-08-23 21:00:00 +1000,0.0,0.0,12.1,
Sutherland (NSW),2014-08-23 22:00:00 +1000,0.0,0.0,11.7,
Sutherland (NSW),2014-08-23 23:00:00 +1000,0.0,0.0,11.3,
Sutherland (NSW),2014-08-24 01:00:00 +1000,0.0,0.0,9.4,
Sutherland (NSW),2014-08-24 02:00:00 +1000,0.0,0.0,9.3,
Sutherland (NSW),2014-08-24 03:00:00 +1000,0.0,0.0,8.6,
Sutherland (NSW),2014-08-24 04:00:00 +1000,0.0,0.0,8.7,
Sutherland (NSW),2014-08-24 05:00:00 +1000,0.0,0.0,8.8,
Sutherland (NSW),2014-08-24 06:00:00 +1000,0.0,0.0,9.4,
Sutherland (NSW),2014-08-24 07:00:00 +1000,9.848,0.0,11.1,0.004
Sutherland (NSW),2014-08-24 08:00:00 +1000,239.258,0.0,13.8,1.307
Sutherland (NSW),2014-08-24 09:00:00 +1000,468.434,0.0,16.2,2.365
Sutherland (NSW),2014-08-24 10:00:00 +1000,714.072,0.0,17.9,3.492
Sutherland (NSW),2014-08-24 11:00:00 +1000,766.171,0.0,17.8,3.223
Sutherland (NSW),2014-08-24 12:00:00 +1000,828.63,0.0,19.0,3.117
Sutherland (NSW),2014-08-24 13:00:00 +1000,297.533,0.0,18.1,1.42
Sutherland (NSW),2014-08-24 14:00:00 +1000,778.243,0.0,18.6,3.75
Sutherland (NSW),2014-08-24 15:00:00 +1000,601.73,0.0,18.4,2.983
Sutherland (NSW),2014-08-24 16:00:00 +1000,298.609,0.0,17.1,1.55
Sutherland (NSW),2014-08-24 17:00:00 +1000,158.63,0.0,15.3,0.864
Sutherland (NSW),2014-08-24 18:00:00 +1000,1.185,0.0,14.3,0.082
Sutherland (NSW),2014-08-24 19:00:00 +1000,0.0,0.0,13.2,
Sutherland (NSW),2014-08-24 20:00:00 +1000,0.0,0.0,12.3,
Sutherland (NSW),2014-08-24 21:00:00 +1000,0.0,0.0,11.1,
Sutherland (NSW),2014-08-24 22:00:00 +1000,0.0,0.0,11.9,
Sutherland (NSW),2014-08-24 23:00:00 +1000,0.099,0.0,11.0,
Sutherland (NSW),2014-08-25 01:00:00 +1000,0.0,0.0,9.5,
Sutherland (NSW),2014-08-25 02:00:00 +1000,0.0,0.0,8.9,
Sutherland (NSW),2014-08-25 03:00:00 +1000,0.0,0.0,7.8,
Sutherland (NSW),2014-08-25 04:00:00 +1000,0.0,0.0,7.0,
Sutherland (NSW),2014-08-25 05:00:00 +1000,0.0,0.0,7.0,
Sutherland (NSW),2014-08-25 06:00:00 +1000,0.0,0.0,7.5,
Sutherland (NSW),2014-08-25 07:00:00 +1000,12.621,0.0,9.9,0.006
Sutherland (NSW),2014-08-25 08:00:00 +1000,138.386,0.0,13.5,1.293
Sutherland (NSW),2014-08-25 09:00:00 +1000,469.863,0.0,16.8,2.408
Sutherland (NSW),2014-08-25 10:00:00 +1000,638.171,0.0,17.9,3.138
Sutherland (NSW),2014-08-25 11:00:00 +1000,748.791,0.0,19.5,3.601
Sutherland (NSW),2014-08-25 12:00:00 +1000,733.421,0.0,19.5,3.478
Sutherland (NSW),2014-08-25 13:00:00 +1000,784.876,0.0,19.9,3.736
Sutherland (NSW),2014-08-25 14:00:00 +1000,704.23,0.0,18.0,3.641
Sutherland (NSW),2014-08-25 15:00:00 +1000,365.0,0.0,16.9,1.757
Sutherland (NSW),2014-08-25 16:00:00 +1000,200.901,0.0,15.7,0.993
Sutherland (NSW),2014-08-25 17:00:00 +1000,20.536,0.0,14.0,0.396
Sutherland (NSW),2014-08-25 18:00:00 +1000,0.809,0.0,13.6,0.0
Sutherland (NSW),2014-08-25 19:00:00 +1000,0.0,0.0,13.7,
Sutherland (NSW),2014-08-25 20:00:00 +1000,0.0,0.0,12.9,
Sutherland (NSW),2014-08-25 21:00:00 +1000,0.0,0.0,12.7,
Sutherland (NSW),2014-08-25 22:00:00 +1000,0.0,0.0,11.2,
Sutherland (NSW),2014-08-25 23:00:00 +1000,0.0,0.0,10.8,
Sutherland (NSW),2014-08-26 01:00:00 +1000,0.0,0.0,11.1,
Sutherland (NSW),2014-08-26 02:00:00 +1000,0.0,0.0,11.1,
Sutherland (NSW),2014-08-26 03:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-26 04:00:00 +1000,0.0,0.0,11.0,
Sutherland (NSW),2014-08-26 05:00:00 +1000,0.0,0.0,10.4,
Sutherland (NSW),2014-08-26 06:00:00 +1000,0.0,0.0,11.9,
Sutherland (NSW),2014-08-26 07:00:00 +1000,2.604,0.0,13.1,0.0
Sutherland (NSW),2014-08-26 08:00:00 +1000,4.812,0.0,13.6,0.004
Sutherland (NSW),2014-08-26 09:00:00 +1000,18.725,0.0,13.1,0.035
Sutherland (NSW),2014-08-26 10:00:00 +1000,102.614,0.0,13.6,0.438
Sutherland (NSW),2014-08-26 11:00:00 +1000,164.638,0.0,14.6,0.814
Sutherland (NSW),2014-08-26 12:00:00 +1000,103.272,0.0,13.4,0.44
Sutherland (NSW),2014-08-26 13:00:00 +1000,111.276,0.0,14.7,0.47
Sutherland (NSW),2014-08-26 14:00:00 +1000,359.362,0.0,14.8,1.275
Sutherland (NSW),2014-08-26 15:00:00 +1000,250.172,0.0,14.3,0.882
Sutherland (NSW),2014-08-26 16:00:00 +1000,95.013,0.0,13.2,0.429
Sutherland (NSW),2014-08-26 17:00:00 +1000,25.191,0.0,13.1,0.067
Sutherland (NSW),2014-08-26 18:00:00 +1000,4.647,0.0,13.6,0.0
Sutherland (NSW),2014-08-26 19:00:00 +1000,0.0,0.0,13.9,
Sutherland (NSW),2014-08-26 20:00:00 +1000,0.0,0.0,13.9,
Sutherland (NSW),2014-08-26 21:00:00 +1000,0.0,0.0,12.8,
Sutherland (NSW),2014-08-26 22:00:00 +1000,0.0,0.0,13.0,
Sutherland (NSW),2014-08-26 23:00:00 +1000,0.0,0.0,12.7,
Sutherland (NSW),2014-08-27 01:00:00 +1000,0.0,0.0,13.0,
Sutherland (NSW),2014-08-27 02:00:00 +1000,0.0,0.0,13.9,
Sutherland (NSW),2014-08-27 03:00:00 +1000,0.404,0.0,13.0,
Sutherland (NSW),2014-08-27 04:00:00 +1000,0.0,0.0,12.8,
Sutherland (NSW),2014-08-27 05:00:00 +1000,0.0,0.0,12.2,
Sutherland (NSW),2014-08-27 06:00:00 +1000,0.0,0.0,12.8,
Sutherland (NSW),2014-08-27 07:00:00 +1000,16.257,0.0,12.5,0.05
Sutherland (NSW),2014-08-27 08:00:00 +1000,23.322,0.0,15.4,0.067
Sutherland (NSW),2014-08-27 09:00:00 +1000,221.512,0.0,16.5,0.599
Sutherland (NSW),2014-08-27 10:00:00 +1000,410.44,0.0,16.3,2.013
Sutherland (NSW),2014-08-27 11:00:00 +1000,597.667,0.0,16.7,2.696
Sutherland (NSW),2014-08-27 12:00:00 +1000,281.046,0.0,17.0,1.427
Sutherland (NSW),2014-08-27 13:00:00 +1000,449.873,0.0,16.6,4.061
Sutherland (NSW),2014-08-27 14:00:00 +1000,542.608,0.0,16.3,2.675
Sutherland (NSW),2014-08-27 15:00:00 +1000,125.739,0.0,15.6,0.613
Sutherland (NSW),2014-08-27 16:00:00 +1000,247.197,0.0,14.6,1.26
Sutherland (NSW),2014-08-27 17:00:00 +1000,113.621,0.0,13.3,0.637
Sutherland (NSW),2014-08-27 18:00:00 +1000,22.666,0.0,13.3,0.0
Sutherland (NSW),2014-08-27 19:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-27 20:00:00 +1000,0.0,0.0,10.6,
Sutherland (NSW),2014-08-27 21:00:00 +1000,0.0,0.0,10.6,
Sutherland (NSW),2014-08-27 22:00:00 +1000,0.0,0.0,10.3,
Sutherland (NSW),2014-08-27 23:00:00 +1000,0.0,0.0,10.0,
Sutherland (NSW),2014-08-28 01:00:00 +1000,0.0,0.0,10.3,
Sutherland (NSW),2014-08-28 02:00:00 +1000,0.0,0.0,10.7,
Sutherland (NSW),2014-08-28 03:00:00 +1000,0.0,0.0,11.0,
Sutherland (NSW),2014-08-28 04:00:00 +1000,0.0,0.0,11.6,
Sutherland (NSW),2014-08-28 05:00:00 +1000,0.0,0.0,11.5,
Sutherland (NSW),2014-08-28 06:00:00 +1000,0.0,0.0,10.9,
Sutherland (NSW),2014-08-28 07:00:00 +1000,10.007,0.0,12.5,0.01
Sutherland (NSW),2014-08-28 08:00:00 +1000,25.483,0.0,15.0,0.183
Sutherland (NSW),2014-08-28 09:00:00 +1000,305.564,0.0,16.6,2.378
Sutherland (NSW),2014-08-28 10:00:00 +1000,264.17,0.0,16.8,1.264
Sutherland (NSW),2014-08-28 11:00:00 +1000,606.83,0.0,17.1,2.962
Sutherland (NSW),2014-08-28 12:00:00 +1000,321.012,0.0,17.4,1.298
Sutherland (NSW),2014-08-28 13:00:00 +1000,360.046,0.0,16.4,1.749
Sutherland (NSW),2014-08-28 14:00:00 +1000,595.516,0.0,17.3,2.978
Sutherland (NSW),2014-08-28 15:00:00 +1000,346.507,0.0,15.3,1.746
Sutherland (NSW),2014-08-28 16:00:00 +1000,161.039,0.0,14.2,0.794
Sutherland (NSW),2014-08-28 17:00:00 +1000,100.0,0.0,12.7,0.568
Sutherland (NSW),2014-08-28 18:00:00 +1000,1.938,0.0,11.8,0.0
Sutherland (NSW),2014-08-28 19:00:00 +1000,0.0,0.0,11.1,
Sutherland (NSW),2014-08-28 20:00:00 +1000,0.0,0.0,10.5,
Sutherland (NSW),2014-08-28 21:00:00 +1000,0.0,0.0,9.6,
Sutherland (NSW),2014-08-28 22:00:00 +1000,0.0,0.0,9.0,
Sutherland (NSW),2014-08-28 23:00:00 +1000,0.0,0.0,8.6,
Sutherland (NSW),2014-08-29 01:00:00 +1000,0.0,0.0,8.0,
Sutherland (NSW),2014-08-29 02:00:00 +1000,0.0,0.0,7.8,
Sutherland (NSW),2014-08-29 03:00:00 +1000,0.0,0.0,7.9,
Sutherland (NSW),2014-08-29 04:00:00 +1000,0.0,0.0,7.3,
Sutherland (NSW),2014-08-29 05:00:00 +1000,0.0,0.0,7.5,
Sutherland (NSW),2014-08-29 06:00:00 +1000,0.0,0.0,7.7,
Sutherland (NSW),2014-08-29 07:00:00 +1000,13.405,0.0,9.6,0.016
Sutherland (NSW),2014-08-29 08:00:00 +1000,73.007,0.0,13.5,0.166
Sutherland (NSW),2014-08-29 09:00:00 +1000,151.915,0.0,15.8,0.718
